client_name,state,date,income,expense,tax
lagguge_company,CHICAGO,2017-08-01,60212.8,19268.096,6171.812
lagguge_company,CHICAGO,2017-08-02,71263.4,22804.287999999997,7304.498499999999
lagguge_company,NY,2017-08-04,21055.7,6737.8240000000005,1868.693375
lagguge_company,NJ,2017-08-06,54551.0,17456.32,3614.0037500000003
lagguge_company,BOSTON,2017-08-09,25381.3,8122.016,1586.33125
lagguge_company,CT,2017-08-12,28115.4,8996.928,1785.3279000000002
lagguge_company,BOSTON,2017-08-14,40838.7,13068.384,2552.41875
lagguge_company,CHICAGO,2017-08-15,39798.1,12735.392,4079.3052499999994
lagguge_company,BOSTON,2017-08-18,43626.2,13960.384,2726.6375
lagguge_company,BOSTON,2017-08-19,34308.6,10978.752,2144.2875
lagguge_company,BOSTON,2017-08-20,70659.6,22611.072000000004,4416.225
lagguge_company,CT,2017-08-24,18431.6,5898.112,1170.4066
lagguge_company,NY,2017-08-25,25789.5,8252.64,2288.818125
lagguge_company,CHICAGO,2017-08-26,57026.0,18248.32,5845.165
lagguge_company,BOSTON,2017-08-28,23660.8,7571.456,1478.8
lagguge_company,NY,2017-08-29,14149.5,4527.84,1255.7681249999998
lagguge_company,BOSTON,2017-08-31,34035.3,10891.296,2127.20625
lagguge_company,NY,2017-09-01,21938.6,7020.352,1947.0507499999999
lagguge_company,CHICAGO,2017-09-02,59680.5,19097.760000000002,6117.251249999999
lagguge_company,CHICAGO,2017-09-05,45255.2,14481.663999999999,4638.657999999999
lagguge_company,CT,2017-09-06,38917.0,12453.44,2471.2295
lagguge_company,NJ,2017-09-07,10526.4,3368.448,697.374
lagguge_company,CT,2017-09-08,67352.6,21552.832000000002,4276.8901000000005
lagguge_company,CHICAGO,2017-09-09,25316.4,8101.2480000000005,2594.931
lagguge_company,NJ,2017-09-10,71968.3,23029.856,4767.899875
lagguge_company,CT,2017-09-11,60332.1,19306.272,3831.08835
lagguge_company,CHICAGO,2017-09-12,59672.7,19095.264,6116.451749999999
lagguge_company,CT,2017-09-13,23311.5,7459.68,1480.28025
lagguge_company,BOSTON,2017-09-14,26376.3,8440.416,1648.51875
lagguge_company,CHICAGO,2017-09-16,34553.6,11057.152,3541.7439999999997
lagguge_company,BOSTON,2017-09-17,30670.9,9814.688,1916.93125
lagguge_company,BOSTON,2017-09-19,67374.9,21559.967999999997,4210.93125
lagguge_company,CHICAGO,2017-09-25,13131.5,4202.08,1345.97875
lagguge_company,CT,2017-09-27,39596.5,12670.880000000001,2514.37775
lagguge_company,NJ,2017-09-29,42039.8,13452.736,2785.13675
lagguge_company,NY,2017-09-30,33356.6,10674.112,2960.3982499999997
lagguge_company,BOSTON,2017-10-03,67281.3,21530.016,4205.08125
lagguge_company,CHICAGO,2017-10-04,37409.5,11971.04,3834.4737499999997
lagguge_company,NJ,2017-10-06,39028.2,12489.024,2585.61825
lagguge_company,NJ,2017-10-08,38306.0,12257.92,2537.7725
lagguge_company,NY,2017-10-09,10418.0,3333.76,924.5975
lagguge_company,NJ,2017-10-10,29322.7,9383.264000000001,1942.628875
lagguge_company,CHICAGO,2017-10-11,11274.5,3607.84,1155.63625
lagguge_company,CT,2017-10-12,21267.9,6805.728000000001,1350.5116500000001
lagguge_company,CHICAGO,2017-10-14,12290.1,3932.8320000000003,1259.73525
lagguge_company,NY,2017-10-15,62358.9,19954.848,5534.3523749999995
lagguge_company,NJ,2017-10-16,20345.5,6510.56,1347.889375
lagguge_company,BOSTON,2017-10-17,56245.5,17998.56,3515.34375
lagguge_company,CHICAGO,2017-10-18,10014.5,3204.64,1026.48625
lagguge_company,NJ,2017-10-19,66428.7,21257.184,4400.901375
lagguge_company,CT,2017-10-21,59275.6,18968.192,3764.0006
lagguge_company,NY,2017-10-22,29088.7,9308.384,2581.622125
lagguge_company,NY,2017-10-23,51860.9,16595.488,4602.654875
lagguge_company,CHICAGO,2017-10-27,59494.2,19038.144,6098.155499999999
lagguge_company,CT,2017-10-28,57160.8,18291.456000000002,3629.7108000000003
lagguge_company,BOSTON,2017-10-30,63637.7,20364.064,3977.35625
lagguge_company,BOSTON,2017-10-31,60422.5,19335.2,3776.40625
lagguge_company,BOSTON,2017-11-02,61210.8,19587.456000000002,3825.675
lagguge_company,NY,2017-11-03,72664.9,23252.768,6449.009874999999
lagguge_company,CHICAGO,2017-11-04,58254.6,18641.472,5971.0965
lagguge_company,NJ,2017-11-05,22469.1,7190.112,1488.577875
lagguge_company,NJ,2017-11-06,58033.0,18570.56,3844.68625
lagguge_company,CHICAGO,2017-11-08,17841.9,5709.408,1828.79475
lagguge_company,NY,2017-11-10,57544.5,18414.24,5107.074375
lagguge_company,CT,2017-11-11,50403.2,16129.024,3200.6032
lagguge_company,BOSTON,2017-11-12,26478.4,8473.088,1654.9
lagguge_company,CHICAGO,2017-11-14,46736.2,14955.583999999999,4790.460499999999
lagguge_company,NY,2017-11-15,32787.7,10492.063999999998,2909.9083749999995
lagguge_company,NJ,2017-11-16,72618.9,23238.048,4811.002125
lagguge_company,CT,2017-11-17,41651.8,13328.576000000001,2644.8893000000003
lagguge_company,CT,2017-11-20,53680.4,17177.728,3408.7054000000003
lagguge_company,BOSTON,2017-11-21,18996.4,6078.848000000001,1187.275
lagguge_company,BOSTON,2017-11-22,61888.8,19804.416,3868.05
lagguge_company,NY,2017-11-23,30978.3,9913.056,2749.3241249999996
lagguge_company,BOSTON,2017-11-24,33273.6,10647.552,2079.6
lagguge_company,NY,2017-11-25,66941.5,21421.28,5941.058125
lagguge_company,NY,2017-11-27,24987.0,7995.84,2217.59625
lagguge_company,BOSTON,2017-12-02,29880.4,9561.728000000001,1867.525
lagguge_company,CHICAGO,2017-12-03,44229.9,14153.568000000001,4533.56475
lagguge_company,BOSTON,2017-12-04,38807.2,12418.304,2425.45
lagguge_company,NY,2017-12-05,35068.0,11221.76,3112.285
lagguge_company,NY,2017-12-06,63228.6,20233.152,5611.53825
lagguge_company,CHICAGO,2017-12-07,46892.3,15005.536000000002,4806.46075
lagguge_company,CHICAGO,2017-12-08,30950.8,9904.256,3172.457
lagguge_company,CHICAGO,2017-12-10,49091.2,15709.184,5031.847999999999
lagguge_company,CHICAGO,2017-12-12,45276.5,14488.48,4640.8412499999995
lagguge_company,NY,2017-12-13,37316.1,11941.152,3311.8038749999996
lagguge_company,CHICAGO,2017-12-15,73067.3,23381.536,7489.39825
lagguge_company,NY,2017-12-16,23224.1,7431.7119999999995,2061.1388749999996
lagguge_company,NJ,2017-12-17,56127.1,17960.672,3718.420375
lagguge_company,CHICAGO,2017-12-20,18437.5,5900.0,1889.84375
lagguge_company,NY,2017-12-21,40879.9,13081.568000000001,3628.091125
lagguge_company,BOSTON,2017-12-22,63041.9,20173.408,3940.11875
lagguge_company,CHICAGO,2017-12-23,70301.7,22496.543999999998,7205.924249999999
lagguge_company,BOSTON,2017-12-25,11649.1,3727.712,728.06875
lagguge_company,CT,2017-12-26,29351.7,9392.544,1863.83295
lagguge_company,BOSTON,2017-12-27,56534.2,18090.944,3533.3875
lagguge_company,BOSTON,2017-12-28,11663.0,3732.16,728.9375
lagguge_company,NY,2017-12-29,31867.7,10197.664,2828.258375
lagguge_company,CHICAGO,2017-12-30,23357.1,7474.272,2394.1027499999996
lagguge_company,NY,2017-12-31,67668.0,21653.760000000002,6005.535
lagguge_company,BOSTON,2018-01-03,71847.6,22991.232000000004,4490.475
lagguge_company,NY,2018-01-05,47993.5,15357.92,4259.423124999999
lagguge_company,NJ,2018-01-07,30157.3,9650.336,1997.921125
lagguge_company,CHICAGO,2018-01-08,22829.8,7305.536,2340.0544999999997
lagguge_company,NJ,2018-01-09,60918.7,19493.984,4035.863875
lagguge_company,CHICAGO,2018-01-11,63357.2,20274.304,6494.112999999999
lagguge_company,BOSTON,2018-01-14,29209.1,9346.912,1825.56875
lagguge_company,CHICAGO,2018-01-15,30304.7,9697.504,3106.23175
lagguge_company,NY,2018-01-16,18653.3,5969.056,1655.4803749999999
lagguge_company,NY,2018-01-17,12845.4,4110.528,1140.0292499999998
lagguge_company,NJ,2018-01-19,16170.5,5174.56,1071.295625
lagguge_company,NY,2018-01-20,40706.8,13026.176000000001,3612.7285
lagguge_company,CHICAGO,2018-01-21,20424.3,6535.776,2093.49075
lagguge_company,NY,2018-01-22,13728.1,4392.992,1218.368875
lagguge_company,NJ,2018-01-23,60426.7,19336.543999999998,4003.268875
lagguge_company,CHICAGO,2018-01-26,73858.4,23634.688,7570.485999999999
lagguge_company,NJ,2018-01-27,10973.4,3511.488,726.98775
lagguge_company,BOSTON,2018-01-28,28451.7,9104.544,1778.23125
lagguge_company,BOSTON,2018-01-29,10025.7,3208.224,626.60625
lagguge_company,NJ,2018-01-31,22452.0,7184.64,1487.4450000000002
lagguge_company,NJ,2018-02-03,74612.5,23876.0,4943.078125
lagguge_company,NJ,2018-02-04,57346.3,18350.816000000003,3799.1923750000005
lagguge_company,BOSTON,2018-02-05,17011.2,5443.584000000001,1063.2
lagguge_company,CHICAGO,2018-02-06,22475.8,7192.256,2303.7695
lagguge_company,CHICAGO,2018-02-07,56905.8,18209.856,5832.8445
lagguge_company,CT,2018-02-09,58830.9,18825.888000000003,3735.76215
lagguge_company,NJ,2018-02-10,70988.4,22716.287999999997,4702.9815
lagguge_company,CHICAGO,2018-02-11,50235.7,16075.423999999999,5149.15925
lagguge_company,CHICAGO,2018-02-14,74873.6,23959.552000000003,7674.544
lagguge_company,NY,2018-02-16,12363.3,3956.256,1097.242875
lagguge_company,NY,2018-02-17,69153.9,22129.248,6137.408624999999
lagguge_company,CHICAGO,2018-02-18,51092.5,16349.6,5236.98125
lagguge_company,CT,2018-02-19,69133.8,22122.816000000003,4389.9963
lagguge_company,CT,2018-02-24,37645.0,12046.4,2390.4575
lagguge_company,BOSTON,2018-02-26,47854.3,15313.376000000002,2990.89375
lagguge_company,NJ,2018-02-27,70581.6,22586.112,4676.031000000001
lagguge_company,CHICAGO,2018-03-05,28973.7,9271.584,2969.8042499999997
lagguge_company,CHICAGO,2018-03-06,72621.3,23238.816000000003,7443.68325
lagguge_company,CT,2018-03-07,52125.0,16680.0,3309.9375
lagguge_company,CT,2018-03-09,43301.0,13856.32,2749.6135
lagguge_company,NY,2018-03-11,67954.2,21745.344,6030.9352499999995
lagguge_company,BOSTON,2018-03-12,14573.3,4663.456,910.83125
lagguge_company,CT,2018-03-14,39575.6,12664.192,2513.0506
lagguge_company,NJ,2018-03-18,45893.7,14685.983999999999,3040.457625
lagguge_company,NJ,2018-03-19,51684.2,16538.944,3424.07825
lagguge_company,BOSTON,2018-03-20,18612.5,5956.0,1163.28125
lagguge_company,BOSTON,2018-03-23,27481.5,8794.08,1717.59375
lagguge_company,BOSTON,2018-03-24,31225.4,9992.128,1951.5875
lagguge_company,NY,2018-03-25,38634.7,12363.104,3428.8296249999994
